Text,Language
"Warbixin lagu magacaabay ?Shabeelada Dhaxewuxuu u baahanyahay qiimeyn 2015? oo uu MaamulkaSDH bishii lixaad ee sanadkaan shaaciyay,",Somali
"ayaa si lixaad leh inooga caawisay mowdhuuca aan ka hadleyno, kahor intaanan soo bandhigin qiiymayntaani aay hay…dda Berghof Foundationgobolka kasoo saartay.",Somali
"Warbixintu waxaay ku nuuxnuuxsatay si Soomaaliya aay ?usoo kabsato horumarna u gaarto, waa in SDH aay geedi-socodka hormuud ka noqotaa?.",Somali
"Maxaa yeelay, waxaay kow ka tahay gobollada wax soo saarka beeraha iyo kheyraadka dabiiciga ah hodanka u ah.",Somali
"SDH waxaay awooddaa inaay quudiso wadanka intiisa badan, qeyb lixaad lehna ka qaadato kobaca dhoofinta iyo soo xareyntacanshooraha.",Somali
"Dadka Gobolka dagan waxaa lagu qiyaasaa 1,676,324. Boqolkiba sideetan oo dadkaasi ka mid ah miyiga ayaay ku noolyihiin.",Somali
Fursadaha wax soo saarka lixaadka leh ee Gobolka (xaga beeraha iyo kaluumeysiga)4 ayaa waxaa u sabab ah: 1.,Somali
Asagoo bad weynta Hindiya caasha ku hayo.,Somali
Wabiga Shabeele oo dhex maro.,Somali
"Si kastaba ha ahaatee, digaalada sokeeye dhaawac weyn ayaay Gobolka soo gaarsiiyeen asgoo lumiyay wax soo saarkii iyo kaabayaashi dhaqaalaha oo aay ka mid ahaayeenwarshaddi qasabka sonkorta ee Jowhar, warshadihii dharka ee Balcad iyo xirfaddii kaluumeysiga Cadale.",Somali
"Wakhtigaan xaadhirka ah, Dawlada Dhaxe iyo Maamulka SDH waxaay si is daba joog ah u hanteen gacan ku haynta degaanka intiisa badan.",Somali
"Qolada deegaanka u badan waa Abgaal (Hawiye), inkastooy badnaantaasi jirto, hadana deegaanka waxaa ragaadiyay?dagaalbeeleed qotto dheer oo gobolka faqiirteyay, taasoo waliba horseeday loollan xukunka ah oo Abgaalka kala qeybiyay.",Somali
Labada beelood ee (Abgaalka) ugu waaweyn waa Wacbuudhan (oo usii kala baxa Galmaax iyo Daud) iyo Harti Abgaal (oo u sii kala baxa Agoonyar iyo Warsangali).,Somali
"Beelaha kale ee gobolka degan waxaa ka mid ah Gaaljecel, Jareer, Shiidle, Xawaadle, Mubliin, Hilibi iyo qabiilooyinka kale oo yar yar oo asalkoodu Carab yahay.",Somali
"Khilaafyada ka dhexdhaca bulshada ku nool SDH waxaa guud ahaan sababa dhaqaalaha xadidan, maadaamo aay adeegyadiiassasiga ahaa intooda badan Gobolka ka maqanyihiin.",Somali
"Intaas waxaa sii dheer, ayadoo uu jiro tartan siyaasadeed oo ku aadan qofkii Gobolka maamulilahaa.T",Somali
"Taariikh ahaan, hadba qabiilkii hanto gacan ku haynta Jowhar ayaa sidoo kale Gobolka oo dhan xukumi jiray.",Somali
"Wakhtigaan, waxaa awoodda degmooyinka dhawaantaan la xureyay ee Jowhar iyo Balcad qaybsaday beelaha Abgaal.",Somali
"Hase yeeshee waxaan cadayn, sida isu dheeli tirkasii awood qeybsiga uu u saameyndoono Jilibyadahoose ee Abgaalka, markii degmooyinkaaay al-Shabaab welihaystaan gacanta lagu soo dhigo. 9",Somali
"Barnaamijkaasi wacyigelinta ahwuxuu ka koobnaa, koox farsamo oo ka tirsan WAGF, xubno ka tirsan Guddi-Hoosaadka Guddiga Arimaha Gudaha ee Barlamaanka Soomaaliyeed, xubno ka tirsan Guddiga Dib u Heshiisiinta,",Somali
"Xildhibaano deegaanka ka soo jeedo iyo qaar kale oo SDH daneeyo. Isu geynti, 50 ergayiyo sodon ilaaladooda ah ayaa gobolka u safray.",Somali
"Ayadoo lagu salaynaayo natiijadiiergadii WAGF aay dadka deegaanka ka soo uruuriyeen, ayaa talooyinkaan hoos ku xusan lasoo saaray:",Somali
"Anagoo ah Dawladda Federaal Soomaaliyeed iyo Daneeyayaasha caalamiga ah, waxaan u baahannahay in sharaxaada Juquraafi ee Barnaamijka Xasilinta aan Degmooyinka oo dhan ku baahino.",Somali
Waa in aay hay`ado kala duduwan fulinta mashruucaani ka qeybqaataan.,Somali
"Waa inay WAGFbilawdo horseedna ka noqoto dib uheshiisiin iyo wada-hadalka mujtamaca; oo aay sare u qaadaa wacyigelinta bulshada ee ku aadan (fahanka) Federaalka, oo aay taageertaa Demoqraaddiyad illaa heer Dagmo.",Somali
"Waa in si degdeg ah loo qorsheeyaa, sidii kaabayaasha Burburay loo dayactirilahaa, kuwaasi oo muhiim u ah xasilinta iyo dhaqdhaqaaqa dhaqaale ee Gobolka, tusaale ahaan, wadooyinka, buundooyinka iyo kanaalada",Somali
Waa in si degdeg ah loo dayactiro suuqyada hilibka iyo khudaarta.,Somali
"Waa in si degdeg ah loo dayactiraa dugsiyada, xafiisyada maamulka iyo nidaamka fayadhowrka degmooyinka.",Somali
Xaruumaha talaalka; Xaruumaha MCH iyo xafiisyada Boliska waxaay u baahanyihiin in si deg deg ah loo eego.,Somali
Baahi degdeg ah oo ku aadan sidii loo helilahaa nidaam fatahaadaha lagu xakameeyo. Fatahaadaha waa arin dhib badan Gobolka u horseeday ayadoo sanad kasto bara-kac iyo burbur dhaqaale sababta.,Somali
"Waa in si degdeg ah ceelal horleh loo qodaa, isla mar ahaantasna kuwii hore la dayactiraa?",Somali
"Geeddi-socod nabadeed ayuu Maamulka Gobolku horay u bilaabay, kaasoo xooga horumar ah laga gaaray.",Somali
"Shaqaaqooyin muddo sadex sana oo is dabajoog ahaa u dhaxeeyay beelaha Maxamad Muuse iyo Walamoy,kuwaasoo saameeyay bulshada oo idil,",Somali
"horseedayna inay reero badan barakacaan, ayaa kadib shan bilood oo wada-hallo ah xal loohelay.",Somali
"In kastoo WAGF, Wasiiru Dowlaha iyo xubnaha Guddiga dib-uheshiisiinta aay Maamulka iyo bulshadaba ku booriyeen in aay mustaqbalka isku dhac ka foojignaadaan,",Somali
"hadana waxaa aad loogu nuuxnuuxsaday in dib uheshiisiintu tahay barnaamij socdo, oo uu u baahan yahay gargaar degdeg ah.",Somali
"Muhimmada howlgalka qiimaynta waxaay ahayd in la soo ururiyo guud ahaan aragtida aay muwadhiniintu ka haystaan Federaal, gaar ahaanna, kan dismahiisu uu hadda Soomaaliya ka socdo, sidaDawladHoose, Maamul iyo xallinta khilaafaadka.",Somali
"Sidaa darteed, muhimmada qiimeynta gobollada loolama jeedin in la muujiyo qaladadka iyo aqoon darida dadka la waraystayaay Federaalka ka qabaan.",Somali
"Hase yeeshee, warbixintaan waxaay tilmaami doontaa qaar ka mid ah fahan la antaas si loo iftiimiyo caqabadaha ku gudban geedi-socodka dhismaha Federaalka",Somali
Dadka SDH degan fikradda aay Federaalka ka qabaan inta badan fahanla…an ayaa hareysay.,Somali
"Guud ahaan, Federaalka waxaa loo arkaa inuu yahay nidaam dawladeed oo mideysan oo aay awood dibadda ah Soomaalidu gor ugu keentay.",Somali
"Si gaar ahaaneed, waxaa jiro aragtiyo u janjeerto inay (mowdhuuca) muraayad Itoobiyaan ah ku fiiriyan; sida inuu yahay duulaan aay Itoobiya Soomaali ku soo qaaday, si aay waddanka u qeybiso15.",Somali
"Dad badan waxaay dareemayaan inDhismaha Federaalka uu Soomalida isku dhac u horseedaayo, ama uuba yahay gumeysi cusuban.",Somali
"Dhan markii laga eego, (ku dhawaaqida) erayga FEDERAAL ayaa wuxuuba noqonayaa caqabad hortaagan in la fahmo nidaamka Federaalka ah.",Somali
"Intuu howlgalkaani socday, dadkii aan la kulanay intooda badan markaan weeydiinay in aay nidaamka dowliga ah ee Federaalka aay soo dhaweynayaan iyo in kele, waxaay jawaabtoodu ahaydmaya.",Somali
"Markii su…asha dhanka kale loogu rogo oo la weydiiyo bal inaay sheegaan nidaamka dawladnimo ee aay doorbidayaan, waxaay un erayo kale ku micneeyeen Federaal.",Somali
"Tusaale ahaan, markii aay kooxda qiimeynta iska ilaalisay inaay isticmaasha erayga Federaal, oo aay dadka weydiiyeen in aay doonayaan, inaay doortaan wakiillo ayagamatalo, inaay khayraadkooga ayagu xakameystaan, jawaabtoodu haa ayay ahayd.",Somali
broad-based administration/devolution? iyo ?coming together?. Maadaama uu erayga ?Federaal?,Somali
"xasaasi noqday, oo aay dadki shaki ka qaadeen, ayaa waxaay kooxda qiimayntu go…an ku gaartay, in hadii aay isticmaalka eraygaas ka fogaadaan, aay wareysiyadooda iyo wadahadaladooda noqonayaan mid miro dhal ah.",Somali
Arinta kale oo inta badan qalad loo fahmay waa waxa loo yaqaano Fiscal Federalism16 oo ah sida Dawlada Dhaxe iyo Dawlad Gobleedyada xubnaha ka ah aay shaqada u kala leeyihiin.,Somali
Arinta kale oo dadkii la wareystay aay aad u xiiseynayeen waa: sida kheyraadka waddanka loo wadaagayo.,Somali
"SDH wuxuu ka mid yahay gobollada Soomaaliya ugu qani san, dad badan waxaay filayaan in hadii al-Shabaab deegaanka laga eryo oo amaan la helo, uu dhaqaalaha gobolka sare u kici doono.",Somali
Dadku waxaay doonayaan in aay dhaqaalahooda gacantoodu ku maamushaan oo aaysan Dawlada Dhaxe u meerinin.,Somali
Dadku waxaay cabsi ka muujiyeen in hadii uu Federaalka hirgalo aay Dawlada Dhaxe xoolihii aay muruqoodu ku shaqaysteen inta ayaga laga qaado gobollada kale ee uu wax-soosarkoodu liito la siinyo.,Somali
"Waxaa xiisamudan in Odayaasha iyo qof kastoo d…weyn uusan jeclayn erayga Faderaal, ayagoo ku sababeyay in uu nidaamkaasi wadanka kala qeybinaayo.",Somali
"Waxaay u egtahay in aay yihiin kuwo nidaamka Federaalka diyaar u ah, ayagoo u arka inaay u tahay fursad aay dhismaha wadanka uga qeybqaadan karaan.",Somali
Waxaa laga yaabaa in aay sabab u tahay ayadooy d…yartu aqoonin nidaam kale oo aay barbar dhigaan maxaa yeelay (d dooda) ayaanan u suurto gelinin in aay arkaanDawladii (Diktaatooriyadda) ee uu Siyaad Barre xukumaayay.,Somali
Arinta kale oo xiisaha leh waa ururada haweenka ee degmooyinka lagu wareystay oo muujiyay aqoonta badan ee aay u leeyihiin geedi-socodka nidaamka federaalka ah.,Somali
Waxaa si gaar ah xusid u mudan ururka haweenka ee Jowhar oo ahaa kuwii ugu aqoonta badnaa marki loo yimaado Federaal wuxuu yahay iyo siduu u shaqeyo.,Somali
"Kooxda qiimeynta waxaayka soo shaqeeysay todoba degmo oo rasmi ah, Jowhar (caasimadda SDH), Balcad, Mahaday, Cadale, Warsheekh, Aadan Yabaal iyo Run-Nirgrood.",Somali
Labada u dambe weli gacanta al-Shabaab ayaa ku jiraan.,Somali
"Degmada siddeedaad ee aan welilagu heshiinin waa Raage Elle, taasoo qiiymeynta howlgalkaan aanay wax tixgelin ah siinin.",Somali
"Qiimeyntu waxaay usii degtay illaa heer tuulo, ayadoo xubnaha matalo aay xaruumaha qiimeynta imaanayeen si aay doodaha uga qeybgalaan.",Somali
"Maamulka maxalliga ah ee SDH wuxuu u dhisanyahay qaabab kala duwan, sida golayaasha heer degmo iyo heer tuulo, laakin saraakiisha heerarkaan giddigood waa lasoo magacaabay.",Somali
Inta badan awoodda magacaabeyso waa Dawlada Dhaxe (WAGF)iyo Gudoomiyaha Gobolka oo asaga laftiisaba Xamar laga soo magacaabay.,Somali
"Dhinac marki laga eego, inta badan dadkii la wareystay waxaay doorbideen in saraakiisha Maamulka Hoose aay noqdaan kuwo aay dadku soo doorteen halkii aay Xamar usoo magacaabi lahayd.",Somali
"Dhinaca kalena, waxaa jirto cabsi aay dadka qaar qabaan oo ah in doorasho aay beelaha deegaanka u badan oo kali ah faado u tahay, halka beelaha lagatiradabadan yahay aay khasaaro u tahay.",Somali
"Kooxda (qiimeynta) waxaay la kulantay Gudoomiyayaasha Degmooyin badan kuwaasoo karti iyo go…an-qaadasho leh, ayagoo xaalad adagku shaqeynayaan, meel uu qalabkii iyo adeegii assaasiga ahaa uu ka maqanyahay.",Somali
"Guud ahaan, dadku waxaay la yaabeen markii aay kooxda qiimaynta weydiisay waxa aay rabaan in aay Dawladoodu u qabato. Sida muuqata, waxa ay ahayd markii ugu horeysay ee su'aal noocan ah la weydiiyo.",Somali
"Si kastaba ha ahaatee, waxaay u muuqataa in aay ahaayd fursad weyn ka qaybgalka dadweynaha ee degmooyinka aay booqdeen Kooxda qiimeynta.",Somali
"Waxaa la abaabulay maalmo dhalinyarta gooni u ah iyo maalmo dumarku aay leeyihiin, iyo sidoo kale ayaamo gaar u ahkulanka maamulka iyo odayaasha Degmooyinka.",Somali
"Inta badan dagaaladu waxaay ka dhex dhacaan labo beelood, marar badan jilib hoose amaba laf kasii hoose oo ka tirsan beesha weyn.",Somali
Markaay noqoto deegaanka SDH waxaa ugu badan Abgaal oo ah beel ka tirsan Qabiilka Hawiye.,Somali
"Isku dhacyada intooda badan waxaay ka dhashaan arinma dhul ku saabsan, oo aay ka mid yihiin khilaaf xudduudeed, dhul daaqsin ah, xoola lakala dhacay iyo kheyraad lagu tartamaayo ama ila biyood.",Somali
"Taariikh ahaan, baahida iyo kala duwanaanshaha u dhaxeeyo reer guuraaga iyo beeroleyda ayaa sababi jiray isku dhacyada is dabajooga ah.",Somali
Khilaafyadaas ayaa dhici karto inaay kasii daraan oo aay colaad isu rogaan ka dibna aay horseedaan dagaalo aargoosi ah.,Somali
Inta badan dagaalada ka dhaca Gobolka SDH waxaa xalliyo odayaasha dhaqanka ayagoo marayaan nidaamka xeerloo yaqaano.,Somali
Odayaasha mas—uliyadaas aay bulshada ku aamintay waxaay ku kasbadeen aqoonta fog ee aay deegaanka u leeyihiin.,Somali
"Ayagoo markaay garta galayaan, raadraacii dagaaladii hore iyo kan aay markaas xallinayaan, labadaba xisaabta ku darsanaayo. M",Somali
"Mararka qaar labada nidaam ee Shariicada iyo Xeerka ayaa la isticmalaa, ayadoo madax dhaqameedyada iyo culumadaba aay hawsha isla wadaan.",Somali
"Tusaala ahaan, Shareecada waxaa la isticmaalaa markii uu jiro khilaaf dil dhacay salka ku hayyo.",Somali
Marar kale Maamulka Gobolka iyo odayaasha dhaqanka ayaa si wadajir ah khilaafaadka u xalliya.,Somali
Tani waxaay muujinaysaa in aay jiraan habab iyo nidaam u shaqeeyo bulshada Soomaaliyeed oo ka caawiyo sidii aay khilaafaadka u xallin lahaayeen.,Somali
k¢w l ba s ddex  far sh n l¡x toddob  sidd‚ed sagaal toban ko¢b iyo toban lab  iyo toban s ddex iyo toban  far iyo toban sh n iyo toban l¡x iyo toban toddob  iyo toban sidde‚d iyo toban saga l iyo toban laba tan s¢ddon af rtan k¢nton l¡xdan toddoba tan sidde‚tn saga sh n boq¢l  k£n maly£un,Somali
Wolaytta biittaan dere asaa heeraa duussaa dichchaara oyqettidi yiida asaa bonchchissiyaanne otorissiya woga baalatu ubbaappe koyrottiyaanne bayratiyaagee Gifaataa baalaa.,Wolayta
Gifaatay Wolaytta asaassi dummanne bayra baala gididi Wolaytti ba oonatettaa qonccissanaadan immiyo maadoy keehin daro.,Wolayta
"Ha baalay bonchchettiyoy asaassi de?oy munaasidonne ooratta layttaay doomettiyo wodiyaana gidiyo gishshawu hiyyeesaynne duree, maccaynne attumay, am??eenne pootee ubbay issiippe gididi bonchchiyo wolqqaama baala. ",Wolayta
Asay ha baala bonchchanawu dumma dummabaata Koyrottidi giigisses.,Wolayta
Tammiya aginaa wurssettaappe doommin yelaga naati bantta heeran heeran shiiqidi deriyaappe mittaa qanxxidi dubbushan dagayiyoogaa doommoosona.,Wolayta
Kuushshaa (Naasiya) aginay gelidoogaappe guyyiyan bantta keettaa ayssiya aawatinne aayeti Gifaata baalawu koshshiya issi issibaata giigissiyoogaa doommoosona.,Wolayta
Booraa xiikkoosonanne naatussi maayuwa shammoosona. Maccaasaykka qassi uuttaa haashoosonanneÿ oyssaa dagayoosona.,Wolayta
"Gifaataa aginay doommido koyro saaminttay hare hayqo (Hinggica) geetettees. Naa??anttoy bobbooda, heezanttoy qassi gooshsha geetettees. ",Wolayta
"Ha heezzu saminttatun Wolaytta asay bawu de?iyaabaa giya kessidi bayzzees, qassi baynnabaakka giyaappe shammees.",Wolayta
Baalawu uyiyoo woga ushshatakka agees (giigissees.) Mittaa qeridi ba kareen ulees.,Wolayta
Heezzantto saaminttaa wursseetta Hamuusa gallassan borddiya ushshaassi kattay koosettees. ,Wolayta
He gallassay koosettaa Hamuusa geetettees. ,Wolayta
Wonttettay qassi sul??a Arbbaÿ geetettees. ,Wolayta
He Arbbappe wonttetta Qeeray baaccira Qeeraa geeteettees. ,Wolayta
He qeeraa gallassi itima baacciridoogaa ubba asaykka issippe shiiqidi mees. ,Wolayta
Shuha wogaa gallassi guuran asay xeesettidi bantta amuwan shammido xiiho booraa shukkoosona. ,Wolayta
"Ashuwa xaqqayidi bantta soo effiidi maldduwa, badalanne goode unccaa uukkidogaara issippe gattidi daatta bambbariyan tushikki tushkkidi moosona.",Wolayta
He gallassi qammaappe 1 saateÿ heeran heeran heeran de?iya yelaga naati ubbay bantta shiishshido guuliya xuuggiyo dubbushaa shiiqoosona. ,Wolayta
Shiiqiidi bantta essi wottido guuliya xuuggosona. Guuliya tamaa oyttidi a yuushuwan yelaga naati issippe qoomettidi ??Hayya leekkee?? yaagiya yeettaa yexxoosona.,Wolayta
Maccanaati qassi gifaataa baalawu shammi wottido wosolluwa ekkidi shooron Gifaataa baalay matin azinaa gelida mishira na?iya de?iyo keettaa boosona. ,Wolayta
"He sohuwan wosolluwa piixidi bantta kushiyan qashissoosona. Qamma kumettaa ??Ta kushee kuula kurchchuchchee, kuraachchiya waassa denttettee, Aginee xeera goobanee?? giidi yexxiiddi wonttissigoosona. ",Wolayta
Wonttin bantta kushiyaappe wosolluwa birshshi olidi bantta soo boosona.,Wolayta
Shuha woggaappe wonttettay tama saynno geetettees.,Wolayta
He gallassi wonttaara kaassawu baanaappe koyrottidi attuma naati maataa buuccoosona.,Wolayta
Macca naati qassi haattaa ehoosona. Hegaappe simmidi ubbaykka qumma kaalli mi ekkidi kaassawu aaho dembbaa/dubbushshaa kiyoosona.,Wolayta
Hegaani maccanaati banttarikka shiiqidi karaabiya baqqiiddi yexxoosonanne durooosona.,Wolayta
"Attuma naatikka issoy issuwaara qoomettidi gifaataa kaassaa kaa?iiddi macca naata loomiya woossoosona, Baale helleelliya yexxoosonanne duroosona. ",Wolayta
Loomiya immida maccanaata nashshoosonanne Immennaageeta qassi boroosona.,Wolayta
He boriyappee attanawu giidi macca naati koyrottidi cora loomiya ekki yiidoogaa ubbaassikka immoosona. ,Wolayta
Naati heegaadan kaa?iiddi ciishsha Masqqaynnonne Oruwaÿ gallassaaÿ gattoosona.,Wolayta
"Masqqaynno gallassi issi heeran de?iya naati, dabboynne zaree, bolloynne ayfiya oyqqido jaalay ubbay korimaanne adil??iya ciishshaa naa??u kushiyan oyqqidi cishshaa oyttanawu boosona. ",Wolayta
"Biidi he keettan ushachcha kushiyan oyqqido ciishshaa aawassi, haddirssa kushiyagaa qassi aayyeessi immoosona.",Wolayta
"Naa??aykka bantta ekkido ciishshaa tuussa giddon wottoosona. Ciishshaa ehiidaageeta ashuwa mizidi Gifataa ushshaappe ushshidi ?Intte Gifaataa qoodite!, ",Wolayta
Gifaatay inttena qoodoppo!? gi anjjidi moyssoosona.,Wolayta
Naati hegaappe denddidi gazziya kaassaa sohuwa boosona. Kaassay Oruwaÿ gallassikka hegaadan kaa?ettiiddi pee?es.,Wolayta
Oruwa gallassi omarsi ubbaykka ??Oroy ofintta?? giidi bantta soo boosona. ,Wolayta
Oruwaappe sinttan baala giyobi baawa. Gidoshin daro layttatuppe guyyiyan asay saamintta kumettaa yexxiiddi kaa?iyoogee meezeti meezettidi yiis.,Wolayta
"Gasttaa asaykka ??Booray molshsha, miizziya oysso?? giidi ceeqqetti simmidi ??Daana merinawu daarna, Daamoota deree, Duguna deree de?iyaadan daana, Haree kace kessanaassi, Kinddiichchoy tuussa eqqannaassi daana?? giidi issoy issuwaara qoomettoosona.",Wolayta
Gifaataa baalay bonchchettido heezzantto giyay ??Goolo iigetta?? geetettiyaagee wonttodan bonchchettishin darotoo Masqqaynno gallassi qammi ay assikka kallidi maana besseesi giidi asay qoppees. ,Wolayta
Gaasoykka he gallassi qammi Gifaataa ayyaanay yiidi asaa tookki xeellidi kaallana xaykko ??Kaalliya laytti taani yaana gakkanaashin namisaynne metoy neeppe shaahettoppo!?? yaagi qanggidi beesi giidi asay qoppees.,Wolayta
"Deexxikko qassi ??kaalliya laytti taani yaana gakkanaassikka kallada de?a!, metoy nena bochchoppo!?? yaagi anjjidi bees giidi asay qoppees. Hegaassi Masqqaynno gallassi qammi ubba asaykka kallidi mees.",Wolayta
Wonttetta oruwaÿ omarssi 1 saate heeran asa ubbay basooppe xifaa ekki kareÿ kiyidi oliiddi ?Hii allo gooro ba! saro baada saro ya!??ÿ giidi gifaataa ayyaanaa taman gooddees. ,Wolayta
Hegaappe simmidi asay ha baalaa gaasuwan gelida pacaa kunttanawunne ooratta loyqqido halchchuwa polanawu kiirimmiyoogaa doommii aggees.,Wolayta
"Nuuni gimbbiyaa dirssaa oosuwaa doommidoogaa Sanbbalaaxi siyido wode hanqquwaa eexxi kiyiis; qassi keehi yiillotidi, nuna baceessiis.",Wolayta
A miyyiyan eqqida Amoona biittaa asa gidiya Xoobbeekka qassi hagaadan yaagiis; ?Eti qassi aiba gimbbe gimbbanau danddayiyoonaa? Eti gimbbiyo gimbbee worakanai a bolli kiyiyaakkonne wulli aggana? yaagidi baceessiis.,Wolayta
"Ba laggetunne Samaariyaa olanchchatu sinttan i hagaadan yaagiis; ?Hageeti, ha pattenna Aihudati ai oottiyoonaa? Katamaa zaarettidi gimbbanau koyiyoonaayye? Yarshshuwaakka yarshshanau koyiyoonaa? Oosuwaa issi gallassi wurssanabaa etau milatiiyye? Gimbbiyaassi haniya shuchchaa ha xuugettidi issisan doorettida suuppaa giddoppe kessanabaa etau milatii?? yaagiis.",Wolayta
"Eta naaquwaa genttoppa; eta nagaraakka ne sinttappe mule quccoppa. Aissi giikko, gimbbiyaa gimbbiyaageeta nuna cashshan kaushshidosona? yaagaas.",Wolayta
"Nuuni gimbbiyaa oosuwaa aggennan oottida. Qassi asaikka oosuwaa minotettan oottiyo gishshau, gimbbiyaa xoqqatettai sohuwaarakka bagga keena gidi aggiis.",Wolayta
SHin nuuni nu Xoossaa woossida; etappe denddidaagan qamminne gallassi naagiya naaganchchatakka wottida.,Wolayta
Hegaappe denddidaagan issippe Yerusalaame yiidi nuna olanaunne shabbiranau maqettidosona.,Wolayta
"Nu morkketi, ?Nuuni biidi eta giddo gakkanaashin, eti oosuwaa oottennaadan teqqanaashiininne eta worana gakkanaashin, eti erokkona? yaagidosona.",Wolayta
Nu morkketi nuna qohanau maqettidoogaa nuuni eridoogaa eti siyidosona. Qassi Xoossaikka eta maqquwaa hada kessidoogaa akeekidosona.,Wolayta
"Hegaa gishshau, nu asaappe bisuwaa, tooraanne wonddafiyaa oiqqida asaa eta zariyan zariyan maarayada, oosoi wuribeenna heeran gimbbiyaappe zokko baggaara naaganaadan wottaas. ",Wolayta
"He wodiyaappe doommidi, ta ashkkaratuppe baggai oosuwaa oottiyo wode, baggai tiran wottiyo ola miishshaa maayidi, tooraa, gonddalliyaanne wonddafiyaa oiqqidi naaganaadan oottaas. Qassi halaqatikka Yihudaa asa ubbaappe guyyeera eqqidi minttettoosona.",Wolayta
"Asaa kaalettiyaageeta, halaqatanne asa ubbaa taani hagaadan yaagaas; ?Gimbbiyaa oosoi gitanne keehi aaho gidiyoogaappe denddidaagan, nuuni issoi issuwaappe shaahettidi haakkida.",Wolayta
Gimbbiyaa oosuwaa oottiya ubbai bisuwaa ba xeessan gixxi gixxi uttiis. Malkkataa punniyaageekka ubba wode taappe shaahetti erenna.,Wolayta
"Gimbbiyaa gimbbiyaageetinne koshshiyaabaa tookkiyaageeti ubbai issi kushiyan ola miishshaa oiqqidi, issi kushiyan oosuwaa oottoosona.",Wolayta
"Hegaa gishshau, intte malkkataa punniyoogaa siyiyo wode, i punettiyoosaa taakko haa shiiqite. Nu Xoossaikka nu gishshatau olettana? yaagaas.",Wolayta
"Hegaa gishshau, tana gidin, ta ishantta gidin, ta ashkkarata gidin, woi qassi tana naagiyaageeta gidinkka, nuuni ubbaikka nu maayuwaa kessennan aqeettees; qassi nu ola miishshaikka, nuuppe mulekka shaahettenna.",Wolayta
